CustomerID,recency,frequency,monetary,R,F,M,rfm_seg,rfm_score,label
14897,7,4,1366.38,4,4,3,443,11,VIP
14898,22,6,1303.52,4,4,3,443,11,VIP
14901,10,9,1421.29,4,4,3,443,11,VIP
14902,25,1,332.66,3,1,2,312,6,new
14903,20,5,2810.63,4,4,4,444,12,VIP
14904,1,2,1025.44,4,3,3,433,10,potential
14905,157,2,616.15,2,3,2,232,7,active
14907,2,7,3501.1,4,4,4,444,12,VIP
14908,73,1,277.8,2,1,2,212,5,inactive
14910,2,4,434.35,4,4,2,442,10,other
14911,0,201,143825.06,4,4,4,444,12,VIP
14912,16,2,867.85,4,3,3,433,10,potential
14913,35,4,1227.43,3,4,3,343,10,potential
14915,90,2,307.48,2,3,2,232,7,active
14916,70,4,1268.98,3,4,3,343,10,potential
14918,115,2,1610.15,2,3,3,233,8,active
14920,212,2,977.77,1,3,3,133,7,active
14921,29,2,1316.07,3,3,3,333,9,potential
14923,50,1,749.1,3,1,3,313,7,other
14924,245,1,310.05,1,1,2,112,4,inactive
14929,31,1,223.88,3,1,1,311,5,new
14930,108,3,2372.86,2,3,4,234,9,rich
14931,4,5,1257.68,4,4,3,443,11,VIP
14932,365,1,363.53,1,1,2,112,4,inactive
14934,81,2,1890.94,2,3,4,234,9,rich
14935,296,1,1784.71,1,1,4,114,6,rich
14936,33,8,8137.02,3,4,4,344,11,VIP
14937,56,3,1621.88,3,3,3,333,9,potential
14944,29,12,5900.25,3,4,4,344,11,VIP
14946,13,1,100.9,4,1,1,411,6,new
14947,71,2,290.82,3,3,2,332,8,active
14948,22,6,1101.97,4,4,3,443,11,VIP
14950,18,1,371.2,4,1,2,412,7,new
14951,78,1,311.69,2,1,2,212,5,inactive
14952,59,11,8099.49,3,4,4,344,11,VIP
14953,24,1,289.82,3,1,2,312,6,new
14954,11,1,336.17,4,1,2,412,7,new
14957,252,1,58.49,1,1,1,111,3,inactive
14958,146,3,499.68,2,3,2,232,7,active
14959,63,4,695.42,3,4,3,343,10,potential
14960,7,2,221.27,4,3,1,431,8,active
14961,10,9,7044.68,4,4,4,444,12,VIP
14962,270,1,126.7,1,1,1,111,3,inactive
14963,9,5,1487.8,4,4,3,443,11,VIP
14964,246,1,206.21,1,1,1,111,3,inactive
14965,95,2,599.0,2,3,2,232,7,active
14966,14,1,191.32,4,1,1,411,6,new
14967,49,1,463.8,3,1,2,312,6,new
14968,29,1,147.59,3,1,1,311,5,new
14970,67,4,1592.06,3,4,3,343,10,potential
14971,34,3,1116.57,3,3,3,333,9,potential
14972,127,1,114.77,2,1,1,211,4,inactive
14973,106,3,1314.45,2,3,3,233,8,active
14974,36,1,114.39,3,1,1,311,5,new
14975,56,1,279.94,3,1,2,312,6,new
14976,56,7,790.86,3,4,3,343,10,potential
14978,71,5,1931.42,3,4,4,344,11,VIP
14981,245,1,102.12,1,1,1,111,3,inactive
14984,18,2,213.27,4,3,1,431,8,active
14985,197,2,296.75,2,3,2,232,7,active
14987,15,2,326.4,4,3,2,432,9,active
14988,211,1,334.54,1,1,2,112,4,inactive
14995,38,2,233.23,3,3,1,331,7,active
14997,45,3,546.2,3,3,2,332,8,active
14998,169,2,429.87,2,3,2,232,7,active
15000,47,1,490.52,3,1,2,312,6,new
15002,115,4,1641.76,2,4,3,243,9,active
15004,146,1,1246.32,2,1,3,213,6,other
15005,15,28,6316.57,4,4,4,444,12,VIP
15006,50,1,502.09,3,1,2,312,6,new
15007,158,1,156.91,2,1,1,211,4,inactive
15009,11,3,1261.78,4,3,3,433,10,potential
15010,35,1,308.94,3,1,2,312,6,new
15012,53,2,423.04,3,3,2,332,8,active
15014,42,2,260.17,3,3,2,332,8,active
15016,172,1,170.04,2,1,1,211,4,inactive
15017,33,1,125.58,3,1,1,311,5,new
15018,38,3,496.21,3,3,2,332,8,active
15019,266,1,266.0,1,1,2,112,4,inactive
15021,8,9,1914.82,4,4,4,444,12,VIP
15022,11,4,905.04,4,4,3,443,11,VIP
15023,2,11,6802.76,4,4,4,444,12,VIP
15024,9,10,1661.33,4,4,4,444,12,VIP
15025,32,1,377.01,3,1,2,312,6,new
15026,79,3,469.0,2,3,2,232,7,active
15027,30,4,1066.15,3,4,3,343,10,potential
15028,7,4,627.13,4,4,2,442,10,other
15030,71,2,518.28,3,3,2,332,8,active
15031,3,4,668.14,4,4,3,443,11,VIP
15032,255,3,4959.1,1,3,4,134,8,rich
15033,4,10,2586.67,4,4,4,444,12,VIP
15034,15,8,4308.61,4,4,4,444,12,VIP
15035,89,1,252.73,2,1,2,212,5,inactive
15036,71,3,465.55,3,3,2,332,8,active
15038,58,6,705.49,3,4,3,343,10,potential
15039,9,47,19914.44,4,4,4,444,12,VIP
15041,169,1,180.35,2,1,1,211,4,inactive
15042,198,1,135.93,2,1,1,211,4,inactive
15043,30,1,537.0,3,1,2,312,6,new
15044,18,17,7700.23,4,4,4,444,12,VIP
15045,151,2,735.66,2,3,3,233,8,active
15046,8,15,5213.77,4,4,4,444,12,VIP
15047,269,1,343.62,1,1,2,112,4,inactive
15048,64,4,384.05,3,4,2,342,9,active
15049,273,1,121.17,1,1,1,111,3,inactive
15050,24,3,1782.09,3,3,4,334,10,potential
15051,22,3,1391.61,4,3,3,433,10,potential
15052,318,1,215.78,1,1,1,111,3,inactive
15053,4,3,697.79,4,3,3,433,10,potential
15054,11,2,302.1,4,3,2,432,9,active
15057,274,2,1489.5,1,3,3,133,7,active
15058,24,11,2124.99,3,4,4,344,11,VIP
15059,40,9,1337.72,3,4,3,343,10,potential
15060,7,4,303.09,4,4,2,442,10,other
15061,3,48,54534.14,4,4,4,444,12,VIP
15062,70,4,987.86,3,4,3,343,10,potential
15063,212,1,370.8,1,1,2,112,4,inactive
15065,37,4,3158.13,3,4,4,344,11,VIP
15066,52,1,893.59,3,1,3,313,7,other
15067,77,3,1744.76,2,3,4,234,9,rich
15068,45,2,553.36,3,3,2,332,8,active
15069,178,1,1109.53,2,1,3,213,6,other
15070,372,1,106.2,1,1,1,111,3,inactive
15071,93,2,982.07,2,3,3,233,8,active
15073,9,3,1043.41,4,3,3,433,10,potential
15074,104,1,748.87,2,1,3,213,6,other
15075,77,1,773.03,2,1,3,213,6,other
15076,172,1,880.85,2,1,3,213,6,other
15078,6,32,9743.11,4,4,4,444,12,VIP
15079,212,4,895.61,1,4,3,143,8,active
15081,21,5,504.8,4,4,2,442,10,other
15083,256,1,88.2,1,1,1,111,3,inactive
15087,281,1,306.94,1,1,2,112,4,inactive
15088,20,2,1160.07,4,3,3,433,10,potential
15089,9,6,2420.84,4,4,4,444,12,VIP
15090,307,1,381.32,1,1,2,112,4,inactive
15091,67,1,480.71,3,1,2,312,6,new
15092,214,2,457.81,1,3,2,132,6,active
15093,17,6,4597.02,4,4,4,444,12,VIP
15095,103,4,1370.6,2,4,3,243,9,active
15096,42,1,219.39,3,1,1,311,5,new
15097,3,1,248.08,4,1,2,412,7,new
15098,181,3,39916.5,2,3,4,234,9,rich
15099,83,1,410.48,2,1,2,212,5,inactive
15100,333,3,876.0,1,3,3,133,7,active
15101,8,2,317.53,4,3,2,432,9,active
15103,30,2,703.36,3,3,3,333,9,potential
15104,196,2,1027.44,2,3,3,233,8,active
15105,17,7,2298.93,4,4,4,444,12,VIP
15106,17,5,1422.52,4,4,3,443,11,VIP
15107,310,6,319.5,1,4,2,142,7,active
15108,141,4,1300.25,2,4,3,243,9,active
15109,245,1,484.95,1,1,2,112,4,inactive
15110,23,4,996.1,3,4,3,343,10,potential
15111,28,3,1567.48,3,3,3,333,9,potential
15113,9,3,3609.33,4,3,4,434,11,VIP
15114,29,10,2760.56,3,4,4,344,11,VIP
15115,17,1,340.11,4,1,2,412,7,new
15116,17,4,1352.75,4,4,3,443,11,VIP
15117,14,5,1551.78,4,4,3,443,11,VIP
15118,133,1,244.8,2,1,2,212,5,inactive
15119,245,1,266.4,1,1,2,112,4,inactive
15120,133,1,358.82,2,1,2,212,5,inactive
15121,49,2,457.72,3,3,2,332,8,active
15122,113,3,1633.78,2,3,3,233,8,active
15123,6,2,2199.31,4,3,4,434,11,VIP
15124,22,2,184.19,4,3,1,431,8,active
15125,24,15,11528.48,3,4,4,344,11,VIP
15127,65,1,406.53,3,1,2,312,6,new
15128,59,4,1471.0,3,4,3,343,10,potential
15129,49,11,3447.4,3,4,4,344,11,VIP
15130,169,1,330.11,2,1,2,212,5,inactive
15132,17,5,977.93,4,4,3,443,11,VIP
15133,127,3,982.42,2,3,3,233,8,active
15134,14,8,1387.99,4,4,3,443,11,VIP
15135,238,1,139.05,1,1,1,111,3,inactive
15136,2,4,1286.7,4,4,3,443,11,VIP
15139,239,2,178.96,1,3,1,131,5,other
15140,51,7,2354.25,3,4,4,344,11,VIP
15142,45,1,498.74,3,1,2,312,6,new
15143,225,1,259.45,1,1,2,112,4,inactive
15144,7,17,6580.44,4,4,4,444,12,VIP
15145,3,4,1194.73,4,4,3,443,11,VIP
15146,164,2,1327.16,2,3,3,233,8,active
15147,239,1,623.5,1,1,2,112,4,inactive
15148,10,1,301.29,4,1,2,412,7,new
15149,133,1,520.8,2,1,2,212,5,inactive
15150,16,10,5314.47,4,4,4,444,12,VIP
15152,9,13,4745.69,4,4,4,444,12,VIP
15153,30,1,329.25,3,1,2,312,6,new
15154,74,1,296.42,2,1,2,212,5,inactive
15156,0,3,961.49,4,3,3,433,10,potential
15157,3,3,1936.07,4,3,4,434,11,VIP
15158,44,1,401.4,3,1,2,312,6,new
15159,1,30,18641.01,4,4,4,444,12,VIP
15160,356,1,158.16,1,1,1,111,3,inactive
15163,17,2,304.47,4,3,2,432,9,active
15164,68,3,843.05,3,3,3,333,9,potential
15165,372,1,487.75,1,1,2,112,4,inactive
15167,320,1,163.0,1,1,1,111,3,inactive
15168,25,1,106.56,3,1,1,311,5,new
15171,330,1,1289.5,1,1,3,113,5,other
15172,8,5,1624.05,4,4,3,443,11,VIP
15174,322,1,135.75,1,1,1,111,3,inactive
15175,71,1,224.14,3,1,1,311,5,new
15178,259,1,40.5,1,1,1,111,3,inactive
15179,17,5,2206.95,4,4,4,444,12,VIP
15180,366,1,87.5,1,1,1,111,3,inactive
15181,65,3,689.48,3,3,3,333,9,potential
15182,153,2,622.85,2,3,2,232,7,active
15184,28,2,406.76,3,3,2,332,8,active
15185,69,1,310.62,3,1,2,312,6,new
15186,13,2,411.41,4,3,2,432,9,active
15187,1,16,4777.18,4,4,4,444,12,VIP
15189,0,41,16225.39,4,4,4,444,12,VIP
15192,119,3,1044.32,2,3,3,233,8,active
15193,60,1,499.32,3,1,2,312,6,new
15194,2,15,7616.53,4,4,4,444,12,VIP
15195,2,1,3861.0,4,1,4,414,9,other
15197,10,3,1079.61,4,3,3,433,10,potential
15198,91,2,193.64,2,3,1,231,6,active
15199,58,4,1268.7,3,4,3,343,10,potential
15201,86,5,1236.54,2,4,3,243,9,active
15203,25,6,1827.8,3,4,4,344,11,VIP
15204,356,1,316.58,1,1,2,112,4,inactive
15205,84,2,653.24,2,3,3,233,8,active
15206,9,4,420.3,4,4,2,442,10,other
15208,0,5,870.12,4,4,3,443,11,VIP
15210,224,1,331.18,1,1,2,112,4,inactive
15211,59,2,894.41,3,3,3,333,9,potential
15212,240,1,101.8,1,1,1,111,3,inactive
15213,318,2,328.35,1,3,2,132,6,active
15214,1,8,1661.44,4,4,4,444,12,VIP
15215,46,3,734.94,3,3,3,333,9,potential
15216,87,1,96.6,2,1,1,211,4,inactive
15218,10,11,5756.89,4,4,4,444,12,VIP
15219,175,1,305.75,2,1,2,212,5,inactive
15220,51,6,1778.96,3,4,4,344,11,VIP
15221,365,1,403.25,1,1,2,112,4,inactive
15222,318,1,585.0,1,1,2,112,4,inactive
15223,225,2,755.75,1,3,3,133,7,active
15224,357,2,322.08,1,3,2,132,6,active
15225,233,1,409.4,1,1,2,112,4,inactive
15226,310,1,154.41,1,1,1,111,3,inactive
15227,36,5,1219.4,3,4,3,343,10,potential
15228,65,4,3386.71,3,4,4,344,11,VIP
15230,238,2,429.6,1,3,2,132,6,active
15232,112,2,612.06,2,3,2,232,7,active
15234,276,1,197.0,1,1,1,111,3,inactive
15235,217,12,2247.51,1,4,4,144,9,active
15236,298,1,321.05,1,1,2,112,4,inactive
15237,1,4,1412.32,4,4,3,443,11,VIP
15238,28,3,1071.99,3,3,3,333,9,potential
15239,9,2,780.59,4,3,3,433,10,potential
15240,44,5,1706.57,3,4,4,344,11,VIP
15241,66,8,1756.44,3,4,4,344,11,VIP
15243,73,1,316.68,2,1,2,212,5,inactive
15244,64,2,631.57,3,3,2,332,8,active
15245,133,3,2515.84,2,3,4,234,9,rich
15246,237,2,514.15,1,3,2,132,6,active
15247,121,1,356.0,2,1,2,212,5,inactive
15249,31,13,6688.46,3,4,4,344,11,VIP
15251,8,11,10484.99,4,4,4,444,12,VIP
15252,35,2,740.78,3,3,3,333,9,potential
15253,15,5,918.2,4,4,3,443,11,VIP
15254,126,1,300.36,2,1,2,212,5,inactive
15255,66,1,890.85,3,1,3,313,7,other
15256,148,1,98.45,2,1,1,211,4,inactive
15257,282,1,317.15,1,1,2,112,4,inactive
15258,168,2,623.16,2,3,2,232,7,active
15260,99,7,1810.77,2,4,4,244,10,other
15261,134,1,254.82,2,1,2,212,5,inactive
15262,323,1,178.95,1,1,1,111,3,inactive
15263,106,1,156.51,2,1,1,211,4,inactive
15264,63,1,393.74,3,1,2,312,6,new
15265,150,2,1506.12,2,3,3,233,8,active
15266,337,1,119.3,1,1,1,111,3,inactive
15267,21,5,1717.36,4,4,4,444,12,VIP
15269,23,1,408.8,3,1,2,312,6,new
15270,15,7,2379.49,4,4,4,444,12,VIP
15271,6,15,2507.07,4,4,4,444,12,VIP
15272,56,2,721.94,3,3,3,333,9,potential
15274,3,2,716.57,4,3,3,433,10,potential
15275,37,1,615.14,3,1,2,312,6,new
15276,65,1,135.31,3,1,1,311,5,new
15277,46,1,255.9,3,1,2,312,6,new
15279,354,1,290.51,1,1,2,112,4,inactive
15280,171,1,113.12,2,1,1,211,4,inactive
15281,58,9,2332.15,3,4,4,344,11,VIP
15286,49,1,240.55,3,1,1,311,5,new
15287,21,2,486.69,4,3,2,432,9,active
15288,42,5,2306.52,3,4,4,344,11,VIP
15289,28,3,939.78,3,3,3,333,9,potential
15290,4,18,7943.22,4,4,4,444,12,VIP
15291,25,15,4668.3,3,4,4,344,11,VIP
15292,200,1,180.94,1,1,1,111,3,inactive
15296,50,6,3672.86,3,4,4,344,11,VIP
15297,9,3,641.94,4,3,3,433,10,potential
15298,1,12,4799.9,4,4,4,444,12,VIP
15299,66,7,4507.01,3,4,4,344,11,VIP
15300,63,1,496.44,3,1,2,312,6,new
15301,50,12,5070.35,3,4,4,344,11,VIP
15303,289,1,574.02,1,1,2,112,4,inactive
15304,60,8,694.4,3,4,3,343,10,potential
15306,63,3,1174.35,3,3,3,333,9,potential
15307,95,1,205.3,2,1,1,211,4,inactive
15308,273,1,310.47,1,1,2,112,4,inactive
15311,0,91,60767.9,4,4,4,444,12,VIP
15312,74,4,924.85,2,4,3,243,9,active
15313,109,1,52.0,2,1,1,211,4,inactive
15314,198,1,327.97,2,1,2,212,5,inactive
15315,63,2,570.5,3,3,2,332,8,active
15316,326,1,165.0,1,1,1,111,3,inactive
15318,3,1,312.62,4,1,2,412,7,new
15319,283,1,204.5,1,1,1,111,3,inactive
15320,43,1,267.13,3,1,2,312,6,new
15321,70,3,2748.31,3,3,4,334,10,potential
15322,85,1,679.68,2,1,3,213,6,other
15325,103,1,162.29,2,1,1,211,4,inactive
15326,333,1,311.71,1,1,2,112,4,inactive
15327,52,1,208.75,3,1,1,311,5,new
15329,38,3,1049.7,3,3,3,333,9,potential
15330,31,2,714.96,3,3,3,333,9,potential
15332,365,4,1661.06,1,4,4,144,9,active
15333,207,1,1028.56,1,1,3,113,5,other
15334,156,3,351.67,2,3,2,232,7,active
15335,53,1,173.97,3,1,1,311,5,new
15339,65,2,574.07,3,3,2,332,8,active
15341,80,1,2020.52,2,1,4,214,7,rich
15342,129,1,406.09,2,1,2,212,5,inactive
15343,86,1,364.5,2,1,2,212,5,inactive
15344,0,3,563.94,4,3,2,432,9,active
15345,45,1,393.54,3,1,2,312,6,new
15346,332,1,252.42,1,1,2,112,4,inactive
15347,365,1,201.6,1,1,1,111,3,inactive
15348,71,1,158.04,2,1,1,211,4,inactive
15349,157,2,473.81,2,3,2,232,7,active
15350,372,1,115.65,1,1,1,111,3,inactive
15351,11,7,1960.11,4,4,4,444,12,VIP
15353,254,2,777.02,1,3,3,133,7,active
15355,28,2,277.05,3,3,2,332,8,active
15356,30,10,2766.5,3,4,4,344,11,VIP
15358,4,22,8347.2,4,4,4,444,12,VIP
15360,39,1,427.93,3,1,2,312,6,new
15361,361,1,418.92,1,1,2,112,4,inactive
15363,372,1,326.0,1,1,2,112,4,inactive
15364,95,2,913.19,2,3,3,233,8,active
15365,25,7,2314.32,3,4,4,344,11,VIP
15366,74,2,602.51,2,3,2,232,7,active
15367,56,4,1877.59,3,4,4,344,11,VIP
15368,20,1,446.94,4,1,2,412,7,new
15370,40,7,2386.05,3,4,4,344,11,VIP
15372,136,1,2007.4,2,1,4,214,7,rich
15373,7,12,2415.91,4,4,4,444,12,VIP
15374,128,1,168.0,2,1,1,211,4,inactive
15376,39,3,1233.36,3,3,3,333,9,potential
15379,168,7,3703.29,2,4,4,244,10,other
15380,8,5,1690.26,4,4,4,444,12,VIP
15381,213,2,596.85,1,3,2,132,6,active
15382,14,6,5955.71,4,4,4,444,12,VIP
15384,169,2,642.41,2,3,3,233,8,active
15385,39,1,316.88,3,1,2,312,6,new
15386,185,1,394.14,2,1,2,212,5,inactive
15388,269,1,140.54,1,1,1,111,3,inactive
15389,171,1,500.0,2,1,2,212,5,inactive
15392,4,4,1535.53,4,4,3,443,11,VIP
15393,15,2,231.86,4,3,1,431,8,active
15394,9,4,2183.54,4,4,4,444,12,VIP
15395,325,1,107.45,1,1,1,111,3,inactive
15396,112,1,288.18,2,1,2,212,5,inactive
15397,289,1,94.0,1,1,1,111,3,inactive
15398,15,2,1345.53,4,3,3,433,10,potential
15399,0,3,815.77,4,3,3,433,10,potential
15400,91,5,716.2,2,4,3,243,9,active
15402,148,2,626.77,2,3,2,232,7,active
15405,188,1,349.1,2,1,2,212,5,inactive
15406,30,2,510.71,3,3,2,332,8,active
15407,33,4,1056.44,3,4,3,343,10,potential
15408,263,1,267.18,1,1,2,112,4,inactive
15410,83,8,3450.84,2,4,4,244,10,other
15411,25,4,1358.88,3,4,3,343,10,potential
15412,170,1,190.53,2,1,1,211,4,inactive
15414,9,3,774.9,4,3,3,433,10,potential
15415,312,1,572.81,1,1,2,112,4,inactive
15416,64,4,3984.32,3,4,4,344,11,VIP
15417,84,1,508.8,2,1,2,212,5,inactive
15419,24,1,135.86,3,1,1,311,5,new
15421,58,4,950.36,3,4,3,343,10,potential
15422,322,2,97.7,1,3,1,131,5,other
15423,37,1,43.5,3,1,1,311,5,new
15424,253,2,383.34,1,3,2,132,6,active
15426,18,5,1447.39,4,4,3,443,11,VIP
15427,32,3,1483.14,3,3,3,333,9,potential
15428,14,1,93.78,4,1,1,411,6,new
15429,26,2,397.35,3,3,2,332,8,active
15432,22,1,171.19,4,1,1,411,6,new
15433,213,2,533.3,1,3,2,132,6,active
15434,7,5,1041.48,4,4,3,443,11,VIP
15435,21,1,149.29,4,1,1,411,6,new
15436,11,3,1122.53,4,3,3,433,10,potential
15437,261,1,200.16,1,1,1,111,3,inactive
15438,130,1,156.58,2,1,1,211,4,inactive
15440,54,3,383.68,3,3,2,332,8,active
15442,248,1,594.0,1,1,2,112,4,inactive
15443,1,7,3236.91,4,4,4,444,12,VIP
15444,8,2,1418.26,4,3,3,433,10,potential
15445,263,1,113.5,1,1,1,111,3,inactive
15447,330,1,155.17,1,1,1,111,3,inactive
15448,312,1,494.64,1,1,2,112,4,inactive
15449,25,3,974.52,3,3,3,333,9,potential
15450,29,1,429.84,3,1,2,312,6,new
15452,29,3,538.73,3,3,2,332,8,active
15453,1,7,1388.37,4,4,3,443,11,VIP
15454,361,1,179.1,1,1,1,111,3,inactive
15456,282,3,447.22,1,3,2,132,6,active
15457,261,1,237.07,1,1,1,111,3,inactive
15458,24,1,161.64,3,1,1,311,5,new
15460,353,1,216.76,1,1,1,111,3,inactive
15462,93,3,234.6,2,3,1,231,6,active
15463,28,1,126.14,3,1,1,311,5,new
15464,337,1,1048.85,1,1,3,113,5,other
15465,19,18,7354.62,4,4,4,444,12,VIP
15466,84,1,334.53,2,1,2,212,5,inactive
15467,8,3,524.88,4,3,2,432,9,active
15468,50,2,467.51,3,3,2,332,8,active
15469,49,2,538.55,3,3,2,332,8,active
15471,1,1,469.48,4,1,2,412,7,new
15472,112,1,371.56,2,1,2,212,5,inactive
15473,13,7,1771.2,4,4,4,444,12,VIP
15475,76,1,454.11,2,1,2,212,5,inactive
15478,39,2,1441.42,3,3,3,333,9,potential
15480,115,1,905.5,2,1,3,213,6,other
15482,15,12,11054.96,4,4,4,444,12,VIP
15483,160,4,233.81,2,4,1,241,7,active
15484,0,4,3594.31,4,4,4,444,12,VIP
15485,29,3,2575.0,3,3,4,334,10,potential
15488,92,1,91.32,2,1,1,211,4,inactive
15489,22,3,1134.28,4,3,3,433,10,potential
15491,94,6,3100.09,2,4,4,244,10,other
15492,27,2,659.46,3,3,3,333,9,potential
15493,32,5,2001.8,3,4,4,344,11,VIP
15494,20,2,1299.23,4,3,3,433,10,potential
15497,17,2,1262.2,4,3,3,433,10,potential
15498,2,27,13316.4,4,4,4,444,12,VIP
15500,7,4,1131.56,4,4,3,443,11,VIP
15502,15,12,10384.93,4,4,4,444,12,VIP
15503,362,1,147.09,1,1,1,111,3,inactive
15504,80,1,52.83,2,1,1,211,4,inactive
15505,52,5,3610.96,3,4,4,344,11,VIP
15506,22,3,979.26,4,3,3,433,10,potential
15507,171,1,492.36,2,1,2,212,5,inactive
15508,188,6,1000.27,2,4,3,243,9,active
15510,330,1,250.0,1,1,2,112,4,inactive
15511,11,5,909.23,4,4,3,443,11,VIP
15512,155,2,121.0,2,3,1,231,6,active
15513,32,19,14758.22,3,4,4,344,11,VIP
15514,11,11,4139.46,4,4,4,444,12,VIP
15516,44,3,62.43,3,3,1,331,7,active
15517,232,1,267.03,1,1,2,112,4,inactive
15518,63,8,1942.45,3,4,4,344,11,VIP
15520,1,1,343.5,4,1,2,412,7,new
15521,39,8,3000.2,3,4,4,344,11,VIP
15522,32,2,398.84,3,3,2,332,8,active
15523,83,1,412.01,2,1,2,212,5,inactive
15524,24,1,440.0,3,1,2,312,6,new
15525,1,3,825.92,4,3,3,433,10,potential
15526,32,2,148.44,3,3,1,331,7,active
15527,18,8,2429.78,4,4,4,444,12,VIP
15528,253,1,229.33,1,1,1,111,3,inactive
15529,22,11,3995.23,4,4,4,444,12,VIP
15530,21,4,1502.35,4,4,3,443,11,VIP
15531,7,2,2007.44,4,3,4,434,11,VIP
15532,24,4,1580.93,3,4,3,343,10,potential
15533,18,3,807.57,4,3,3,433,10,potential
15535,172,4,536.4,2,4,2,242,8,active
15537,162,1,110.92,2,1,1,211,4,inactive
15539,6,1,538.46,4,1,2,412,7,new
15540,10,1,213.3,4,1,1,411,6,new
15541,113,1,85.13,2,1,1,211,4,inactive
15543,287,1,127.86,1,1,1,111,3,inactive
15544,8,9,3546.71,4,4,4,444,12,VIP
15545,53,2,292.72,3,3,2,332,8,active
15547,6,14,4954.84,4,4,4,444,12,VIP
15549,76,3,1693.26,2,3,4,234,9,rich
15550,3,4,575.63,4,4,2,442,10,other
15551,36,1,436.06,3,1,2,312,6,new
15552,216,1,90.12,1,1,1,111,3,inactive
15553,59,1,437.23,3,1,2,312,6,new
15554,277,1,217.2,1,1,1,111,3,inactive
15555,11,16,4805.17,4,4,4,444,12,VIP
15556,23,1,279.77,3,1,2,312,6,new
15557,28,1,473.65,3,1,2,312,6,new
15561,11,4,800.59,4,4,3,443,11,VIP
15562,351,1,134.55,1,1,1,111,3,inactive
15563,21,4,1400.44,4,4,3,443,11,VIP
15565,49,2,173.16,3,3,1,331,7,active
15567,18,1,186.01,4,1,1,411,6,new
15568,2,3,758.29,4,3,3,433,10,potential
15569,103,5,1375.71,2,4,3,243,9,active
15570,6,12,4165.52,4,4,4,444,12,VIP
15571,11,4,650.43,4,4,3,443,11,VIP
15572,4,7,2552.86,4,4,4,444,12,VIP
15573,31,2,607.45,3,3,2,332,8,active
15574,177,4,702.25,2,4,3,243,9,active
15576,37,1,940.67,3,1,3,313,7,other
15577,150,3,258.88,2,3,2,232,7,active
15578,161,1,127.1,2,1,1,211,4,inactive
15579,68,2,348.6,3,3,2,332,8,active
15581,120,13,3679.97,2,4,4,244,10,other
15582,24,3,682.91,3,3,3,333,9,potential
15584,23,4,725.11,3,4,3,343,10,potential
15585,176,1,455.3,2,1,2,212,5,inactive
15587,49,4,913.68,3,4,3,343,10,potential
15589,255,3,478.53,1,3,2,132,6,active
15592,46,1,388.58,3,1,2,312,6,new
15593,70,1,199.8,3,1,1,311,5,new
15594,15,5,1771.78,4,4,4,444,12,VIP
15596,100,5,1406.59,2,4,3,243,9,active
15597,34,1,324.57,3,1,2,312,6,new
15598,52,1,240.68,3,1,1,311,5,new
15599,26,2,761.74,3,3,3,333,9,potential
15601,10,14,6776.56,4,4,4,444,12,VIP
15602,7,9,1297.87,4,4,3,443,11,VIP
15603,78,1,48.48,2,1,1,211,4,inactive
15604,51,1,216.39,3,1,1,311,5,new
15605,35,5,1198.23,3,4,3,343,10,potential
15606,60,9,2920.16,3,4,4,344,11,VIP
15607,336,1,104.76,1,1,1,111,3,inactive
15608,27,4,1093.68,3,4,3,343,10,potential
15609,183,1,298.48,2,1,2,212,5,inactive
15610,51,1,112.46,3,1,1,311,5,new
15611,9,13,1591.45,4,4,3,443,11,VIP
15612,35,2,195.15,3,3,1,331,7,active
15615,9,23,10399.74,4,4,4,444,12,VIP
15618,32,4,776.85,3,4,3,343,10,potential
15619,10,1,336.4,4,1,2,412,7,new
15620,56,3,1553.18,3,3,3,333,9,potential
15621,3,4,1293.03,4,4,3,443,11,VIP
15622,42,9,3709.56,3,4,4,344,11,VIP
15623,140,1,301.03,2,1,2,212,5,inactive
15624,116,4,588.13,2,4,2,242,8,active
15625,103,4,1534.26,2,4,3,243,9,active
15626,74,2,675.8,2,3,3,233,8,active
15628,4,9,2870.24,4,4,4,444,12,VIP
15630,44,2,1186.35,3,3,3,333,9,potential
15632,15,8,3285.31,4,4,4,444,12,VIP
15634,16,1,243.55,4,1,2,412,7,new
15636,89,2,724.76,2,3,3,233,8,active
15637,52,1,223.36,3,1,1,311,5,new
15639,133,1,425.32,2,1,2,212,5,inactive
15640,3,15,12515.66,4,4,4,444,12,VIP
15641,104,4,1887.2,2,4,4,244,10,other
15643,191,3,664.0,2,3,3,233,8,active
15644,165,4,813.0,2,4,3,243,9,active
15645,18,1,612.01,4,1,2,412,7,new
15646,157,3,447.64,2,3,2,232,7,active
15648,203,2,657.35,1,3,3,133,7,active
15649,335,2,816.0,1,3,3,133,7,active
15651,36,3,646.3,3,3,3,333,9,potential
15652,90,1,337.74,2,1,2,212,5,inactive
15653,92,2,877.44,2,3,3,233,8,active
15654,8,2,922.53,4,3,3,433,10,potential
15655,242,1,560.67,1,1,2,112,4,inactive
15656,44,4,748.5,3,4,3,343,10,potential
15657,22,1,30.0,4,1,1,411,6,new
15658,189,5,1024.1,2,4,3,243,9,active
15659,43,1,306.45,3,1,2,312,6,new
15660,24,9,1600.86,3,4,3,343,10,potential
15661,316,2,309.8,1,3,2,132,6,active
15663,105,1,138.14,2,1,1,211,4,inactive
15664,50,1,386.43,3,1,2,312,6,new
